A,AAL,AAP,AAPL,ABT,ACN,ADBE,ADI,ADM,ADP
12.08305264,5.618740559,26.95309258,2.798147202,17.6360302,23.26967239,23.15999985,11.57753277,18.43820572,24.39768219
11.07560062,4.826835155,24.99996758,2.685218334,16.88197708,21.82752609,21,10.90048027,17.20585251,22.40712166
11.31943893,5.656447411,26.60686302,2.792107344,17.49464607,22.54860115,22,11.06974506,17.5897007,22.81711578
11.67878532,5.81671524,26.10969734,2.895675182,17.8918705,23.18705559,22.54000092,11.85799122,16.90281677,22.91218567
11.23601627,6.269231319,26.00317001,2.760100842,17.51483727,21.88010597,20.44000053,11.09716606,16.57284927,21.70003128
11.07560062,7.042280197,28.16047859,2.838305473,17.75721169,21.23414612,21.65999985,11.41931343,17.39441299,22.33581924
11.06276703,7.438229084,28.63988113,3.011020184,17.81444168,21.286726,22.60000038,11.45358562,18.05436707,22.94190025
11.5055294,6.429497719,28.57773209,3.021285057,17.49464607,21.78245735,22.88999939,12.37892532,18.27659035,23.24493217
11.67237282,6.882012367,29.06602287,2.965425253,17.34316254,21.38436699,23.44000053,12.46117783,18.8894043,23.07115173
11.63387108,6.146674633,28.57773209,2.868500948,17.17821503,20.70084572,22.19000053,12.65309525,18.48534966,22.36403847
11.15901852,6.297511578,28.82631874,2.967237711,17.08395958,21.47450638,22.43000031,13.28369141,17.91295242,22.93332672
10.57507992,5.986407757,27.71658134,2.860951662,17.38356209,21.81250763,21.36000061,12.93412018,17.71765137,22.45392418
10.47240925,6.74060154,29.15479088,2.881483793,17.89523697,22.15802383,22.31999969,13.6949482,19.29345322,22.72358894
10.47882748,6.948004723,29.33235359,2.692162991,17.52494621,22.71385384,21.69000053,13.48932743,19.09142876,22.32209015
10.44674206,6.948004723,29.95380592,2.700315714,17.50137138,22.8415451,21.37999916,12.50229931,18.95000839,21.95654869
10.44674206,7.013996124,28.95060349,2.71752739,17.59562683,24.19355392,22.12999916,13.00266743,18.88267136,22.53182411
10.14514732,6.910293579,27.70770836,2.58889699,17.74375153,24.03582001,21.11000061,12.57770729,18.38434219,22.63969994
10.02322578,6.825447559,27.45864677,2.608221531,17.65959549,23.8029747,20.96999931,12.35835552,18.22945786,22.64568138
9.99755764,7.21197176,27.91229439,2.567760944,17.72355461,23.54759216,21.12999916,12.46803093,18.68737221,22.87340164
9.914139748,7.004569054,28.01903152,2.591010571,17.67642021,23.71283913,21.07999992,12.43375111,19.09142876,22.8554306
9.618959427,6.995143414,28.07239532,2.615167141,17.56196594,23.92315292,20.52000046,12.41319752,19.32712936,22.81947136
9.548371315,7.098845005,29.36215782,2.605504513,17.89523697,24.35880089,21.04999924,12.91356373,19.34059525,23.44868088
10.02964211,7.287391663,29.93144989,2.577121019,17.96592903,24.6292057,21.29000092,13.03694057,19.41466904,23.57452393
10.42107105,7.909600735,30.36729431,2.740171671,18.02988243,25.29019547,23.02000046,13.48247337,19.65710068,24.21572495
10.77400398,7.85303545,29.95812416,2.85581851,17.72018814,25.40285873,23.12999916,13.41392517,19.58302689,23.97003365
11.63387108,8.541237831,30.00259781,2.808714628,17.14118385,25.08739662,24.21999931,14.06508446,19.05102539,24.45541191
11.69804192,8.560092926,28.81068611,2.748022795,17.0469265,25.37281609,24.22999954,13.53730488,19.08469582,24.0359478
11.77504158,9.022033691,28.90852547,2.799052477,17.2354393,25.11742973,24.29000092,13.5510149,18.69411659,24.33557892
11.88412952,8.4846735,28.2680912,2.735039473,17.22533607,25.33525276,24.01000023,13.27684021,18.82879639,23.13707161
11.88412952,8.051012039,27.42306519,2.677065611,16.85168648,24.80946922,23.76000023,13.05750179,18.11497307,23.10711288
12.23064709,7.796471596,27.68102455,2.648380518,16.97374725,25.59063721,22.10000038,13.26313305,18.77491188,23.32283974
11.83920956,6.966859341,26.80042839,2.576517344,16.77369118,24.36631203,21.11000061,12.74906063,16.33041382,22.73557663
12.26914692,7.117697239,27.20958328,2.517637253,16.6889286,24.52404976,20.82999992,13.09177208,17.03749847,23.4786396
12.51940632,8.041584969,28.21472168,2.485933065,16.92626953,24.54657555,21.05999947,13.5921402,17.25299644,23.62246513
11.9033823,7.193118095,26.82710648,2.361228704,16.68214989,23.9456768,19.38999939,12.86557961,16.91628456,22.55579948
12.35898209,7.108271122,28.00123787,2.501029253,17.74003792,24.77191734,20.95999908,12.95468712,18.26313019,22.45992088
12.1279726,7.21197176,29.09531212,2.668007374,17.97399902,23.78043938,19.31999969,12.97525406,18.08802986,22.01048088
11.96113682,7.372239113,29.21095467,2.668007374,17.90618515,23.57012558,19.70000076,13.47561455,18.1351757,22.22620964
12.13438797,7.25910902,29.14868164,2.706656218,18.32662392,24.05084419,19.93000031,13.49618053,18.5190258,22.55579948
11.9996376,6.325795174,29.37995529,2.739569426,18.44190788,24.32124519,20.11000061,14.07879925,18.71431923,22.26216507
12.16647434,6.882012367,30.59855461,2.844344616,18.63517761,24.91462517,20.88999939,14.59287071,18.91633415,22.44793892
11.91621304,6.099536419,29.68238068,2.808111191,18.78775597,24.16350937,20.04999924,14.01025677,18.4718895,21.98051453
11.60178471,5.345344543,29.11310768,2.721452475,18.79793739,23.70532799,19.30999947,13.6949482,18.43820572,21.77077675
11.56970215,5.392480373,29.38884926,2.763120651,18.84201241,23.89310455,19.57999992,13.92800045,18.5190258,21.95654869
11.68520832,5.439619064,30.18050194,2.807506561,19.32009888,24.69680977,19.70000076,14.27071476,18.62003326,23.39474678
11.85846233,5.156795979,29.69128227,2.82471776,18.95729637,24.86955833,19.87999916,14.42151928,17.19912148,22.7475605
12.39748383,4.92111063,29.30880737,2.912584066,19.16751862,24.49400711,20.90999985,15.06582165,17.95335007,23.22695732
12.38464928,5.156795979,29.91366577,3.011020184,19.37774277,24.87707138,21.70000076,15.33999062,18.5931015,23.71236038
12.21781063,5.100231171,30.46512604,3.095263004,19.41164589,24.78693771,21.42000008,15.29201508,19.54935837,23.52059746
11.71728992,4.770271778,29.30880737,2.953952312,18.91659927,24.04332924,20.47999954,14.4078064,19.20590973,22.51984406
11.78787518,4.317755699,29.13978767,2.923454762,18.88608932,23.95319939,20.30999947,14.32554722,18.84899902,22.7475605
11.95471573,4.45916748,29.35326767,2.997431755,19.03188896,23.63021278,21.21999931,14.48320675,19.21938133,22.68762589
11.85204506,4.478021622,29.1931591,2.994110823,18.6284008,23.24714661,21.10000038,14.65455914,19.23284912,22.27415085
11.32585526,4.166916847,28.5883007,2.854308367,18.28593636,22.78144646,20.39999962,13.70866394,18.31248474,21.86066628
10.29915142,3.563562632,29.02416039,2.849476814,18.377491,23.29221344,20.38999939,13.72236919,18.63731766,22.07639694
9.984722137,3.393869162,32.91123581,2.736852169,18.46564674,23.14198494,19.54000092,13.29740429,18.84034729,21.37527466
9.740878105,2.941353083,32.8311882,2.753760099,18.3198452,22.51855278,18.04000092,13.22886372,18.73206329,21.49512291
9.163356781,3.346732855,32.43980789,2.625432014,18.10622787,21.69983673,17.09000015,12.5708456,18.52227402,20.52433586
9.567623138,3.450433731,33.42715073,2.725075006,18.56058502,22.00028229,18.17000008,12.87243366,18.93507957,21.1535511
9.407200813,3.111046791,33.3559761,2.752553225,18.18083572,22.26317978,17.63999939,13.20144272,18.63731766,20.91984367
9.118440628,3.063909769,33.38266373,2.69306922,17.15005684,21.7674408,16.70000076,12.86557961,18.34632492,20.48239136
8.900262833,2.686812878,34.02309799,2.696692467,16.05148315,21.92517281,16.70000076,12.77647495,18.04178619,20.46440887
8.136649132,2.328572512,32.2974968,2.655325174,15.94975948,20.91116142,16.04000092,12.2898159,17.08082581,19.79325485
8.136649132,2.168305874,34.08537292,2.668309689,15.53609848,20.88112259,15.97999954,12.50229931,17.24324608,19.81122971
8.540916443,2.234296799,33.39157867,2.75285387,15.99723148,21.16654587,16.31999969,13.11217117,17.87937164,20.37452698
8.046813965,1.857200742,33.0802269,2.682500839,15.61069107,20.82102966,16.92000008,13.01514435,17.53424072,19.65542793
8.117401123,2.036321878,32.40423203,2.575612783,15.89889908,21.03134155,17.15999985,12.80723381,17.56808281,19.94306183
7.982645988,1.894909978,32.03063965,2.509485483,15.81752014,20.34782219,16.78000069,12.50923538,17.48010063,19.89512253
8.617918968,2.25315237,34.04980469,2.676160336,15.92942142,21.22663689,18.52000046,13.28542805,18.61025238,20.74007607
8.682089806,2.441700459,35.04602432,2.798448563,15.07835484,21.72237206,18.62999916,13.46561146,18.5764122,20.72797585
8.861763,2.639675856,35.45519257,2.909263611,15.81752014,22.57113457,19.43000031,13.82599163,18.90124893,21.24828529
8.977266312,2.960207939,35.33955383,2.896580458,15.88533497,22.62371826,18.68000031,13.97152996,18.82003975,21.39348984
8.829681396,2.639675856,34.57457352,2.881181955,16.22440338,22.51855278,18.45000076,13.57650566,19.04335403,21.39348984
9.253194809,2.856506824,35.17055511,3.009208202,16.66179657,22.89412117,19.12999916,14.02697086,19.33435822,22.16186142
9.323779106,3.035627365,36.50477219,3.065369606,16.48888016,23.24714661,21.35000038,14.28339481,19.28699112,22.45228195
9.458539009,2.526547432,36.52256775,3.068390369,16.11590767,22.93167496,21.23999977,14.05469227,19.04335403,22.21631622
9.259609222,2.224870443,35.58862686,3.06748271,16.11929512,22.68380928,20.45999908,13.57650566,18.56964302,21.96221161
10.19648266,2.554829597,36.15790176,3.250765562,16.53295517,23.8255024,22.69000053,14.08241177,19.73362923,22.5611763
10.13231277,2.451127529,34.82365417,3.215740442,15.75310707,23.44994164,21.86000061,13.88836384,19.62535667,22.04085922
10.24140358,2.469982386,35.63432312,3.215437412,15.60729599,23.74287987,22.10000038,13.74283123,19.47647095,21.55079651
10.99859619,2.639675856,37.58530807,3.317495823,15.74970913,24.00577354,22.94000053,13.99925137,19.58475304,22.08321381
10.40182304,2.517120361,37.23787308,3.226306677,15.80057335,20.77596474,21.84000015,13.84678364,19.30728531,21.47819519
9.875636101,2.300289154,37.0953331,3.155048847,16.23796463,20.90365028,20.81999969,13.38938141,18.52903557,21.32089043
9.862803459,2.385135889,36.59647369,3.17407155,16.17354202,20.64826965,21.38999939,13.35474014,18.79973984,21.27248764
10.267066,2.451127529,37.49622726,3.28186655,15.83447742,20.76845551,21.95999908,13.16761303,19.1854744,21.23617744
10.47240925,2.667958021,35.42943192,3.403248787,15.3869009,20.82102966,23.28000069,13.57650566,19.39526558,21.91380882
10.56224346,2.799942255,36.08865738,3.502287865,14.95968151,21.0613842,24.15999985,14.29725933,19.55767632,22.1860714
10.25423336,2.960207939,35.90159225,3.57656765,14.70199299,21.20409966,23.19000053,14.09627724,19.42909813,21.91380882
10.01039124,2.865934134,35.18000412,3.472395182,14.55280399,20.72337914,22.95999908,13.77055168,17.36505318,21.32693863
10.39540863,2.922497988,36.24011993,3.512252808,14.80709648,20.61071396,23.92000008,13.95073986,17.44626617,21.33298492
10.90876198,3.261885881,37.67442322,3.610384703,14.92915916,20.81351471,24.87000084,14.38735294,17.49363518,21.90169907
10.70341682,3.41272378,36.72117996,3.63001132,15.18579674,20.95623016,24.71999931,14.24181271,18.21097374,21.81095314
10.60074902,3.177038908,36.1866684,3.572339535,15.29871273,20.88112259,24.01000023,14.44972229,17.27707672,21.5568428
10.49807739,3.488143206,37.47841263,3.552110195,14.59725285,20.57315826,23.63999939,14.15171909,17.52070999,21.49634933
10.79325771,3.591845036,38.78798294,3.667150497,14.60751915,20.65578079,24.37999916,14.75466347,17.64928246,22.09531212
10.91517639,3.742683887,38.60979843,3.726633787,15.01812649,20.37035561,24.70000076,14.83782482,17.716959,21.84724998
10.53657627,3.375014305,37.25570297,3.638465405,15.08656502,20.28773689,23.45999908,14.33190727,16.66125298,21.47819519
10.6520834,3.940660238,37.95946503,3.676511765,15.18237591,20.03235245,23.75,14.38042164,16.68155098,21.80490875
10.75475311,4.110352993,38.8592453,3.668963194,14.54250813,20.12248802,24.15999985,14.50516129,16.90487671,21.50239182
10.52374363,4.525159359,39.32249069,3.786419868,14.83677673,20.70836067,24.47999954,14.49130344,16.05895233,21.16357994
10.84459209,4.562868595,37.97729492,3.741128445,14.7443943,21.98526001,26.42000008,14.66456509,16.08602142,21.38743782
10.85742378,3.770965338,37.83476257,3.766189337,14.76833534,21.79748154,26.13999939,14.44278812,16.37701988,20.84897041
10.93442917,3.620127201,38.73452377,3.741128445,14.71701145,21.71485901,25.70000076,14.24181271,16.37701988,20.96997833
11.56970215,3.761538982,37.95057297,3.77856946,14.58357143,22.2105999,26.75,14.40121746,16.56651115,21.42978477
11.71728992,3.572990179,38.97505569,3.799404144,14.32008934,22.10544968,27.35000038,14.74772358,16.66125298,21.29668999
12.0702219,3.780393124,37.79912567,3.84197855,14.20716953,22.42842484,27.45999908,14.65762901,17.26354599,21.49028969
12.46165562,4.317755699,39.00178528,3.98781991,14.77518559,22.90913963,26.69000053,15.28829288,17.710186,21.09098053
12.01888466,4.666569233,37.46950912,4.007145405,14.96338749,22.84904861,26.88999939,15.24670792,16.13339043,21.58709908
12.33973122,4.713707447,37.65658951,4.000803471,14.68964195,22.64624786,26.35000038,15.67639065,16.40408897,22.2768116
12.04455471,3.742683887,37.28241348,3.896934509,15.26792049,22.57864571,25.62999916,14.94177341,16.89811516,22.0166626
12.41031742,3.478716373,37.14879227,3.900859118,15.37399578,22.08291054,25.42000008,14.32497883,18.25157547,22.28891945
12.08947182,3.535280943,36.76572037,3.912332535,15.35346031,22.13548851,26.14999962,14.42199898,17.37858963,22.2768116
12.1857233,3.214748859,36.01741028,3.756828547,15.53824043,22.02282143,25.98999977,14.28339481,17.52070999,22.39177513
11.58253479,2.809370279,35.42052078,3.607969046,15.56903458,21.64726067,25.17000008,13.9438076,16.81689453,21.96221161
11.76220989,2.979063034,35.57197952,3.712443113,15.27133942,21.75992966,25.93000031,13.9230175,17.06052208,21.88355446
11.32585526,2.865934134,36.2223053,3.696440458,14.82309437,21.65476799,25.92000008,13.48640537,17.0334568,21.65364838
11.46703339,2.979063034,37.38931656,3.824163914,14.78203011,22.60117912,26.47999954,13.79134655,16.87103081,21.99851227
11.78787518,2.922497988,38.6454277,3.84831953,14.6725359,22.53357887,26.55999947,14.26260471,17.5243721,21.6112957
11.96113682,2.828223705,38.2089119,3.800611734,14.74096584,22.78896332,26.38999939,16.49416542,18.04839897,21.37533569
11.34510803,2.818796396,38.10202026,3.749582767,14.82309437,22.44344902,26.06999969,16.33477211,17.59242821,21.50844765
11.35152721,2.724523067,38.30690384,3.698856354,15.03523827,22.77393913,26.47999954,16.34862709,18.49076843,21.76255035
11.58253479,2.724523067,40.2044487,3.948868275,15.25080776,23.209589,27.88999939,16.39715195,18.3886776,22.37361336
11.47986603,2.441700459,39.3313942,4.017411232,15.18921947,22.85656548,27.25,16.73263741,18.17090797,22.43412018
11.53761578,2.413417578,38.68107605,4.078402996,15.2610836,22.53357887,27.54000092,16.87940979,18.50438118,22.99074745
11.69804192,2.432273149,37.94165802,4.100748062,15.41847324,22.48100471,28.18000031,17.06113052,18.72895813,22.99679375
12.11514187,2.781087637,39.06413269,4.207636833,15.39110851,23.51003838,29.36000061,17.49448013,19.32104683,23.48685646
12.54507351,2.90364337,40.22225952,4.211864948,15.44927311,23.44994164,29.59000015,17.11006165,19.30063248,23.34165192
12.40390301,2.781087637,40.22225952,4.255948067,15.43901062,22.81150246,29.05999947,17.01920319,18.91950798,22.98468781
12.85950184,2.696240187,39.69664383,4.340189934,15.31239891,22.68380928,29.44000053,17.16597748,19.31424522,23.06938934
12.76966667,2.743377924,39.00178528,4.368273258,15.39110851,22.9391861,29.97999954,17.07512093,18.99437904,23.32350349
12.60282803,2.573684216,39.16213226,4.343513012,15.30556202,22.31575203,29.17000008,17.07512093,18.99437904,23.16014862
12.65416336,2.592538834,39.5095787,4.309393406,15.17553234,22.74389458,29.77000046,17.98373795,19.22576714,23.17225075
12.48090076,2.479410172,38.75233078,4.23481226,15.10709381,23.02180672,30.17000008,17.96975899,19.60007668,22.8182869
12.65416336,2.517120361,36.98843002,4.225753784,15.24739075,23.54759216,30.39999962,17.99072838,19.71577072,22.83049393
12.42314911,2.554829597,36.73899841,4.135773659,15.54166031,23.63772583,30.14999962,17.75308228,19.53882217,22.75726318
12.12155819,2.460555315,36.96169281,4.109202385,15.30556202,23.8255024,28.81999969,17.47350693,18.98756981,22.27514076
11.91621304,2.498265028,36.38264084,4.117053032,15.30556202,23.65274429,28.17000008,17.06113052,18.44993591,22.11036301
11.79429626,2.545402288,37.55859375,4.093803406,15.71274662,24.29120064,28.68000031,17.22188568,18.08243179,22.08594704
12.01247215,2.479410172,37.93274307,4.102860928,16.30813408,24.05084419,28.71999931,17.06113052,18.55201149,21.59773064
12.12155819,2.422845125,38.10202026,4.211563587,16.28075981,23.84052658,29.32999992,17.15199852,18.56562805,21.77471352
11.80712986,2.328572512,37.63877869,4.147851467,15.98306847,23.37483788,27.30999947,16.52993965,18.20493126,21.46957397
11.9033823,2.045748711,37.29131699,4.046396255,16.0343914,23.41238785,27.70999908,16.31327057,17.70131683,21.40244675
12.19856071,2.026893854,36.58654785,4.113128662,16.07887459,23.60768509,27.73999977,16.58584976,18.03479195,21.62214661
12.80816841,2.234296799,37.51437378,4.223037243,16.4313221,23.76541138,28.52000046,17.32673454,18.36146164,21.12171745
13.07767582,2.215442657,37.26455688,4.30094099,16.22943687,25.32774544,28,17.31973839,18.16409492,21.17053986
13.1097641,2.130595684,37.07722092,4.286747932,16.36288452,25.10992241,28.62000084,17.24984932,18.54521561,21.5367012
13.03275585,2.290861607,37.01474762,4.300636292,16.09598351,25.13245583,28.29999924,17.31973839,18.21854782,21.6282444
13.23168182,2.272006273,37.55005264,4.3127141,15.9591198,25.34276962,28.65999985,17.37565994,18.7493763,21.57331276
12.65416336,2.319144249,37.68387985,4.227867603,15.83593273,24.89209366,27.63999939,17.263834,18.06200981,20.85929489
12.54507351,2.234296799,37.79091263,4.185293198,15.7401228,24.8845787,27.15999985,16.83048439,18.20493126,20.91422462
